condition_id,source,week_start,sentiment_score,sentiment_direction,post_count
0x870f385257da23e3dccdf2bcc43d1d45e28dea5ec2be229a505ca07a7bf9a44d,truth_social,2025-03-31 00:00:00,0.9497,1,12
0x870f385257da23e3dccdf2bcc43d1d45e28dea5ec2be229a505ca07a7bf9a44d,truth_social,2025-04-07 00:00:00,0.47314,1,14
0x870f385257da23e3dccdf2bcc43d1d45e28dea5ec2be229a505ca07a7bf9a44d,truth_social,2025-04-14 00:00:00,0.41116,1,16
0x870f385257da23e3dccdf2bcc43d1d45e28dea5ec2be229a505ca07a7bf9a44d,truth_social,2025-04-21 00:00:00,0.05801,1,12
0x870f385257da23e3dccdf2bcc43d1d45e28dea5ec2be229a505ca07a7bf9a44d,truth_social,2025-04-28 00:00:00,0.70578,1,8
0x12d7301c569d569d9a465d6edb5613d1f984019d8abb1d194312668687044500,truth_social,2025-01-06 00:00:00,0.87215,1,4
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-01-13 00:00:00,0.52157,1,3
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-02-03 00:00:00,0.9796,1,2
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-05-05 00:00:00,0.0595,1,2
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-06-09 00:00:00,-0.39698,-1,4
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-06-16 00:00:00,0.33517,1,3
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-06-23 00:00:00,0.02301,0,16
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-08-18 00:00:00,0.33555,1,2
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-09-15 00:00:00,0.4574,1,2
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-09-29 00:00:00,0.77857,1,6
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-10-06 00:00:00,0.90165,1,4
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,truth_social,2025-10-13 00:00:00,0.44158,1,5
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2024-12-30 00:00:00,0.96293,1,3
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-01-06 00:00:00,0.95075,1,2
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-01-20 00:00:00,0.3642,1,3
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-02-03 00:00:00,0.91212,1,5
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-02-10 00:00:00,0.1004,1,4
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-02-17 00:00:00,0.61225,1,2
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-03-03 00:00:00,0.47905,1,8
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-03-10 00:00:00,0.45779,1,8
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-03-17 00:00:00,-0.2485,-1,4
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-03-24 00:00:00,0.57584,1,5
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-04-07 00:00:00,0.09565,1,4
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-04-14 00:00:00,-0.14815,-1,2
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-04-21 00:00:00,-0.4967,-1,5
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-04-28 00:00:00,0.01175,0,2
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-05-05 00:00:00,0.18158,1,5
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-05-19 00:00:00,0.78498,1,4
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-05-26 00:00:00,-0.06625,-1,4
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-06-02 00:00:00,0.756,1,6
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-06-16 00:00:00,0.811,1,2
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-06-23 00:00:00,0.93253,1,3
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-07-07 00:00:00,0.86563,1,3
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-07-14 00:00:00,-0.28665,-1,2
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-07-21 00:00:00,0.30803,1,3
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-07-28 00:00:00,-0.17708,-1,10
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-08-04 00:00:00,0.65218,1,5
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-08-11 00:00:00,-0.02294,0,7
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-08-18 00:00:00,-0.22953,-1,9
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-08-25 00:00:00,-0.4096,-1,2
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-09-01 00:00:00,0.05767,1,3
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-09-08 00:00:00,-0.2663,-1,3
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-09-15 00:00:00,0.9325,1,2
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-09-22 00:00:00,0.32213,1,3
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-10-06 00:00:00,0.96653,1,3
0x949052e68f38931266d5d755f89a8cffab18b7837891d018a550457feec2e754,truth_social,2025-10-20 00:00:00,0.01965,0,2
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-02-10 00:00:00,-0.19093,-1,3
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-02-17 00:00:00,0.0184,0,2
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-03-03 00:00:00,-0.01115,0,4
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-03-10 00:00:00,0.15742,1,5
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-03-17 00:00:00,-0.2485,-1,4
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-04-14 00:00:00,-0.14815,-1,2
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-04-21 00:00:00,-0.4967,-1,5
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-05-05 00:00:00,0.06797,1,4
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-05-12 00:00:00,-0.4774,-1,2
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-05-19 00:00:00,0.5963,1,2
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-05-26 00:00:00,-0.06625,-1,4
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-06-02 00:00:00,0.72682,1,5
0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,truth_social,2025-06-23 00:00:00,0.987,1,2
0xf78b84e417dec6b34f6cbea7002cfb4b16df21aa1cecc8eb701e2e58baf3fcdf,truth_social,2025-03-10 00:00:00,0.14495,1,2
0x284ef81c8d207d194755b15c324035eb1a7ac7d1a23a38dd30d3fb97afa36204,truth_social,2025-01-13 00:00:00,0.7319,1,4
0xc38a3b95eae2a5e1cdd05b0a3c46b63225db475674321110db494130d61b0391,truth_social,2025-01-13 00:00:00,0.2855,1,2
0x3c3064a3c1528ae130accd02a0e61089061182af601de8d5d2275679c23d12c6,truth_social,2025-01-13 00:00:00,0.2855,1,2
0x3c3064a3c1528ae130accd02a0e61089061182af601de8d5d2275679c23d12c6,truth_social,2025-02-03 00:00:00,0.9796,1,2
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-01-13 00:00:00,0.2855,1,2
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-02-03 00:00:00,0.9796,1,2
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-05-05 00:00:00,0.0595,1,2
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-06-09 00:00:00,-0.39698,-1,4
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-06-16 00:00:00,0.33517,1,3
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-06-23 00:00:00,0.02454,0,15
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-08-18 00:00:00,0.33555,1,2
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-09-15 00:00:00,0.4574,1,2
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-09-29 00:00:00,0.7437,1,5
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-10-06 00:00:00,0.9353,1,3
0x04cba1073961e050049af6ef4b30bdc16b5983c8b955aedf00a063dd9b0ab470,truth_social,2025-10-13 00:00:00,0.70887,1,3
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-01-13 00:00:00,0.2855,1,2
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-02-03 00:00:00,0.9796,1,2
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-03-03 00:00:00,0.00845,0,2
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-06-09 00:00:00,-0.39698,-1,4
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-06-16 00:00:00,0.33517,1,3
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-06-23 00:00:00,0.02454,0,15
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-08-18 00:00:00,0.33555,1,2
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-09-15 00:00:00,0.4574,1,2
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-09-29 00:00:00,0.7437,1,5
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-10-06 00:00:00,0.9353,1,3
0x814269c7ab192dc5d81adbaff6a107a9ccd0d846b18b70139ca2419712522e3e,truth_social,2025-10-13 00:00:00,0.70887,1,3
0x3b3945a2f2a8c286ce52c01291db5aab0189b593b56d0164eee180ef2f6024ac,truth_social,2025-01-13 00:00:00,0.2855,1,2
0x3b3945a2f2a8c286ce52c01291db5aab0189b593b56d0164eee180ef2f6024ac,truth_social,2025-01-27 00:00:00,0.86995,1,2
0x3b3945a2f2a8c286ce52c01291db5aab0189b593b56d0164eee180ef2f6024ac,truth_social,2025-02-03 00:00:00,0.9796,1,2
0x6432b6412ff13dfcf6f7d195b1d1594f50ecbd6ea92e8cc0b8de44b9fa8f1e27,truth_social,2025-01-13 00:00:00,0.2855,1,2
0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,truth_social,2025-02-10 00:00:00,-0.26493,-1,4
0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,truth_social,2025-02-17 00:00:00,-0.2255,-1,2
0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,truth_social,2025-02-24 00:00:00,0.22047,1,3
0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,truth_social,2025-03-03 00:00:00,-0.10484,-1,5
0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,truth_social,2025-03-17 00:00:00,-0.19822,-1,4
0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,truth_social,2025-04-14 00:00:00,-0.3804,-1,3
0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,truth_social,2025-04-21 00:00:00,-0.40782,-1,4
0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,truth_social,2025-05-05 00:00:00,0.06797,1,4
0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,truth_social,2025-05-19 00:00:00,0.5963,1,2
0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,truth_social,2025-06-02 00:00:00,0.8821,1,3
0xb6ef4ee16da2e6530b1e4000302fb15fc915a1ef898c5677eee563cbf58f8e3e,truth_social,2025-02-10 00:00:00,-0.19093,-1,3
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-02-10 00:00:00,-0.26493,-1,4
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-02-17 00:00:00,-0.2255,-1,2
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-02-24 00:00:00,-0.13345,-1,2
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-03-03 00:00:00,-0.10484,-1,5
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-03-10 00:00:00,0.29037,1,6
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-03-17 00:00:00,-0.3575,-1,5
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-04-14 00:00:00,-0.3804,-1,3
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-04-21 00:00:00,-0.4967,-1,5
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-05-05 00:00:00,0.06797,1,4
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-05-19 00:00:00,0.5963,1,2
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-05-26 00:00:00,-0.4101,-1,3
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-06-02 00:00:00,0.72682,1,5
0x5412ae25e97078f814157de948459d59c6221b4c4c495fdd57b536543ad36729,truth_social,2025-06-23 00:00:00,0.987,1,2
0x0ff3c9a02e75c984371ca27a0527e66d01f9781f3e0889c8a777c7eabf7e2d27,truth_social,2025-02-10 00:00:00,-0.19093,-1,3
0x0ff3c9a02e75c984371ca27a0527e66d01f9781f3e0889c8a777c7eabf7e2d27,truth_social,2025-03-03 00:00:00,-0.01115,0,4
0x0ff3c9a02e75c984371ca27a0527e66d01f9781f3e0889c8a777c7eabf7e2d27,truth_social,2025-03-10 00:00:00,0.15742,1,5
0x0ff3c9a02e75c984371ca27a0527e66d01f9781f3e0889c8a777c7eabf7e2d27,truth_social,2025-03-17 00:00:00,-0.2485,-1,4
0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958,truth_social,2025-03-17 00:00:00,-0.36117,-1,3
0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958,truth_social,2025-04-28 00:00:00,-0.08885,-1,2
0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958,truth_social,2025-06-02 00:00:00,0.68622,1,4
0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958,truth_social,2025-06-09 00:00:00,-0.04298,0,6
0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958,truth_social,2025-06-16 00:00:00,0.39056,1,14
0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958,truth_social,2025-06-23 00:00:00,-0.01752,0,25
0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958,truth_social,2025-07-07 00:00:00,0.5483,1,3
0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958,truth_social,2025-07-28 00:00:00,-0.509,-1,2
0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958,truth_social,2025-08-04 00:00:00,0.84595,1,2
0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958,truth_social,2025-08-18 00:00:00,0.33555,1,2
0xac4afabe8c97412d4a2e32a525b60daf2c7a72eb516f7c2c3448b17106099f30,truth_social,2025-02-10 00:00:00,0.0613,1,2
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-01-27 00:00:00,0.68525,1,4
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-02-03 00:00:00,-0.46883,-1,7
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-02-10 00:00:00,0.8881,1,2
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-02-17 00:00:00,0.49035,1,2
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-02-24 00:00:00,-0.00075,0,2
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-03-10 00:00:00,0.49164,1,5
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-03-17 00:00:00,0.06808,1,6
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-03-24 00:00:00,0.41397,1,9
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-03-31 00:00:00,0.96636,1,8
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-04-07 00:00:00,0.31442,1,6
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-04-14 00:00:00,0.8555,1,3
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-04-21 00:00:00,0.22243,1,6
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-04-28 00:00:00,-0.06342,-1,4
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-05-05 00:00:00,0.67132,1,8
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-05-19 00:00:00,-0.7964,-1,2
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-05-26 00:00:00,0.586,1,5
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-06-09 00:00:00,0.05475,1,2
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-06-16 00:00:00,0.9313,1,2
0x8339f6f04e8048b2b776ec87fb6a8effbd195686a73ae7b1e8fd86240e99648a,truth_social,2025-06-23 00:00:00,0.35343,1,3
0x9e7a49b1879cbbe71acddda37f20a510dc130a77d35872abf61200d5626b1987,truth_social,2025-02-10 00:00:00,-0.26493,-1,4
0x9e7a49b1879cbbe71acddda37f20a510dc130a77d35872abf61200d5626b1987,truth_social,2025-02-17 00:00:00,-0.2255,-1,2
0x9e7a49b1879cbbe71acddda37f20a510dc130a77d35872abf61200d5626b1987,truth_social,2025-02-24 00:00:00,-0.13345,-1,2
0x9e7a49b1879cbbe71acddda37f20a510dc130a77d35872abf61200d5626b1987,truth_social,2025-03-03 00:00:00,-0.10484,-1,5
0x9e7a49b1879cbbe71acddda37f20a510dc130a77d35872abf61200d5626b1987,truth_social,2025-03-17 00:00:00,-0.19822,-1,4
0x9e7a49b1879cbbe71acddda37f20a510dc130a77d35872abf61200d5626b1987,truth_social,2025-04-14 00:00:00,-0.3804,-1,3
0x9e7a49b1879cbbe71acddda37f20a510dc130a77d35872abf61200d5626b1987,truth_social,2025-04-21 00:00:00,-0.40782,-1,4
0x9e7a49b1879cbbe71acddda37f20a510dc130a77d35872abf61200d5626b1987,truth_social,2025-05-05 00:00:00,0.11085,1,2
0xe8834c7ad3a6f044bd8657185dfdccd74d34e5914c7b7b187cd983224553b3ba,truth_social,2025-02-10 00:00:00,0.0613,1,2
0xe8834c7ad3a6f044bd8657185dfdccd74d34e5914c7b7b187cd983224553b3ba,truth_social,2025-03-17 00:00:00,0.0003,0,2
0xe8834c7ad3a6f044bd8657185dfdccd74d34e5914c7b7b187cd983224553b3ba,truth_social,2025-04-21 00:00:00,-0.01685,0,2
0x06b2c5ddb72d05db4deec3c16577541b8bad978e10a7d311ff47f896108ceb81,truth_social,2025-02-03 00:00:00,0.9796,1,2
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-01-27 00:00:00,0.33747,1,18
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-02-03 00:00:00,0.31459,1,27
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-02-10 00:00:00,0.35372,1,28
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-02-17 00:00:00,0.65417,1,13
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-02-24 00:00:00,0.409,1,23
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-03-03 00:00:00,0.39052,1,19
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-03-10 00:00:00,0.50585,1,21
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-03-17 00:00:00,0.11968,1,34
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-03-24 00:00:00,0.35428,1,29
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-03-31 00:00:00,0.47315,1,30
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-04-07 00:00:00,0.4885,1,26
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-04-14 00:00:00,0.23657,1,30
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-04-21 00:00:00,0.06609,1,22
0x2914fdd6e90e21200a6027914d8f7e3b75bbb51293b16da9887d41584f141363,truth_social,2025-04-28 00:00:00,0.56372,1,13
0x1cf86e182d130ad9a730307fe919bcb18cd59c5bdad21bbdba6469d84e5cb242,truth_social,2025-01-27 00:00:00,0.37792,1,4
0x1cf86e182d130ad9a730307fe919bcb18cd59c5bdad21bbdba6469d84e5cb242,truth_social,2025-02-03 00:00:00,0.89235,1,2
0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,truth_social,2025-02-03 00:00:00,0.9796,1,2
0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,truth_social,2025-05-12 00:00:00,0.5061,1,3
0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,truth_social,2025-06-09 00:00:00,-0.39698,-1,4
0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,truth_social,2025-06-16 00:00:00,0.33517,1,3
0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,truth_social,2025-06-23 00:00:00,0.02454,0,15
0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,truth_social,2025-08-18 00:00:00,0.33555,1,2
0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,truth_social,2025-09-15 00:00:00,0.4574,1,2
0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,truth_social,2025-09-29 00:00:00,0.7437,1,5
0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,truth_social,2025-10-06 00:00:00,0.9353,1,3
0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,truth_social,2025-10-13 00:00:00,0.70887,1,3
0xcb1531b00e984865530f13e4ce35bcbc7d71615af98827b5e9aee2ca2984b626,truth_social,2025-01-27 00:00:00,0.2843,1,3
0xcb1531b00e984865530f13e4ce35bcbc7d71615af98827b5e9aee2ca2984b626,truth_social,2025-02-03 00:00:00,0.89235,1,2
0xcb1531b00e984865530f13e4ce35bcbc7d71615af98827b5e9aee2ca2984b626,truth_social,2025-03-17 00:00:00,-0.3387,-1,3
0xcb1531b00e984865530f13e4ce35bcbc7d71615af98827b5e9aee2ca2984b626,truth_social,2025-03-31 00:00:00,0.47538,1,6
0xcb1531b00e984865530f13e4ce35bcbc7d71615af98827b5e9aee2ca2984b626,truth_social,2025-04-07 00:00:00,0.37067,1,6
0xcb1531b00e984865530f13e4ce35bcbc7d71615af98827b5e9aee2ca2984b626,truth_social,2025-04-14 00:00:00,0.48787,1,3
